id,user_id,branch_code,account_number,balance,opened_at
407,407,4101,1940630,822078,2025-05-25T22:03:28.401297+00:00
408,408,6931,3214936,237006,2024-06-09T03:44:29.401297+00:00
409,409,7037,4480317,1179077,2023-08-19T08:54:19.401297+00:00
410,410,7013,8306369,1554,2024-02-15T01:59:00.401297+00:00
411,411,2687,6265327,1166097,2025-08-31T04:47:39.401297+00:00
412,412,3257,5611803,848904,2025-10-11T00:31:58.401797+00:00
413,413,4840,6342658,1052284,2023-08-14T18:37:15.401797+00:00
414,414,3208,5946182,874309,2025-07-11T21:43:18.401797+00:00
415,415,7777,6152310,587516,2023-12-07T21:36:22.401797+00:00
416,416,5191,7990783,385492,2023-04-15T02:50:39.401797+00:00
417,417,6227,5933125,19883,2024-05-13T16:47:14.401797+00:00
418,418,1594,8721040,40296,2024-04-28T01:22:05.402297+00:00
419,419,1648,4814262,507481,2023-12-24T22:55:20.402297+00:00
420,420,3752,2259595,501386,2024-09-16T14:26:42.402297+00:00
421,421,5050,1991645,508853,2023-08-11T22:17:57.402297+00:00
422,422,1276,6301764,800441,2023-12-20T01:26:53.402297+00:00
423,423,4791,9161069,637646,2025-11-19T21:31:09.402797+00:00
424,424,5267,7383313,1349684,2025-07-26T02:42:35.402797+00:00
425,425,7872,5103421,245461,2023-07-24T08:50:35.402797+00:00
426,426,3212,7280076,1098931,2023-09-14T23:35:53.402797+00:00
427,427,7476,8369153,316843,2023-08-14T07:41:57.402797+00:00
428,428,1008,8698201,692065,2023-08-05T13:11:22.403297+00:00
429,429,4692,7401195,1156316,2025-02-01T14:30:11.403297+00:00
430,430,3187,2439171,1005477,2024-06-03T07:13:52.403297+00:00
431,431,3639,6443675,1368253,2025-04-16T19:25:02.403297+00:00
432,432,7534,4845480,730571,2023-04-29T17:44:27.403297+00:00
433,433,8595,6966056,700133,2024-07-27T05:38:02.403297+00:00
434,434,4739,8867094,1203491,2023-11-01T17:41:24.403797+00:00
435,435,4504,5282626,24,2025-11-15T09:24:14.403797+00:00
436,436,9146,4172245,655129,2024-05-14T15:15:50.403797+00:00
437,437,3617,2232494,1165426,2025-11-29T18:23:01.403797+00:00
438,438,7374,3589300,645162,2024-08-12T16:59:01.403797+00:00
439,439,2091,5869665,669394,2025-07-19T14:08:04.404297+00:00
440,440,1326,4933334,1056332,2024-10-04T00:48:50.404297+00:00
441,441,7157,3793417,288294,2024-12-14T14:51:39.404297+00:00
442,442,2717,3608872,265942,2024-09-21T14:01:37.404297+00:00
443,443,9511,6013215,867864,2025-03-01T15:19:17.404297+00:00
444,444,8969,2887404,900629,2025-01-03T01:09:32.404797+00:00
445,445,8760,9842920,1197688,2024-11-27T07:01:56.404797+00:00
446,446,7730,7267184,1444828,2024-12-17T17:13:26.404797+00:00
447,447,2557,4059830,742109,2024-03-10T00:58:08.404797+00:00
448,448,5248,1473662,1452346,2025-12-15T23:28:07.404797+00:00
449,449,4296,4415988,1196644,2023-07-19T03:44:19.404797+00:00
450,450,2187,4631170,560540,2025-10-01T00:11:51.405305+00:00
451,451,9026,7605592,224012,2024-03-08T15:09:52.405305+00:00
452,452,7467,8005665,206424,2024-05-02T21:26:59.405305+00:00
453,453,3894,1934584,372528,2025-02-20T19:05:14.405305+00:00
454,454,8415,4198491,1153389,2024-07-31T08:42:30.405305+00:00
455,455,1653,6206081,875857,2023-11-23T01:57:51.405798+00:00
456,456,4042,9544689,811614,2024-11-08T14:49:28.405798+00:00
457,457,3810,9173864,721649,2025-02-09T03:16:37.405798+00:00
458,458,8834,8821359,1561446,2025-12-22T10:42:10.405798+00:00
459,459,2441,9681898,1187736,2023-04-16T05:49:50.405798+00:00
460,460,4405,6859564,173788,2026-02-05T04:51:19.406297+00:00
461,461,2233,4821507,1273833,2025-03-21T19:58:43.406297+00:00
462,462,3766,9592736,574436,2025-10-02T09:08:33.406297+00:00
463,463,6380,1559696,717501,2023-04-19T04:29:14.406297+00:00
464,464,7026,4512913,659999,2023-05-14T15:25:57.406297+00:00
465,465,3495,9989107,86294,2023-02-11T17:55:33.406297+00:00
466,466,2068,5895702,1615397,2024-03-23T08:51:29.406797+00:00
467,467,7408,7349218,1074283,2025-08-25T03:18:55.406797+00:00
468,468,9291,7906226,903404,2025-10-28T07:02:52.406797+00:00
469,469,8650,8071855,782628,2025-11-09T17:39:38.406797+00:00
470,470,2607,3109256,518840,2024-09-19T12:10:54.406797+00:00
471,471,6887,9454294,527449,2026-02-08T06:06:42.407297+00:00
472,472,6145,1113617,82957,2024-02-26T05:20:59.407297+00:00
473,473,2163,3401483,121915,2023-10-14T15:47:06.407297+00:00
474,474,4511,1392803,557892,2026-02-01T19:30:19.407297+00:00
475,475,6345,2518971,382679,2023-06-06T12:26:03.407297+00:00
476,476,3922,3341741,297001,2023-04-15T22:03:45.407297+00:00
477,477,2906,1570952,629806,2025-04-27T12:18:27.407797+00:00
478,478,5814,3736383,431106,2023-08-01T19:18:39.407797+00:00
479,479,3933,6926762,808413,2023-04-25T18:47:19.407797+00:00
480,480,1976,2557125,775782,2025-03-18T04:26:50.407797+00:00
481,481,2077,4195085,338072,2023-08-17T16:46:58.407797+00:00
482,482,2526,2499222,189898,2023-11-16T13:17:22.407797+00:00
483,483,7514,1756586,467192,2025-03-08T14:46:23.407797+00:00
484,484,3281,3011295,346923,2024-02-26T03:51:31.407797+00:00
485,485,1137,6575797,826795,2024-10-21T13:54:24.407797+00:00
486,486,2065,7513624,124593,2025-11-02T02:56:17.407797+00:00
487,487,7803,8616400,1112854,2025-02-20T22:31:16.407797+00:00
488,488,4628,3454804,390097,2024-11-15T06:44:29.408807+00:00
489,489,2515,5384010,420273,2025-03-13T00:43:54.408807+00:00
490,490,5729,6608744,1534719,2024-10-02T00:16:58.408807+00:00
491,491,7445,8714732,821993,2025-06-07T01:00:06.408807+00:00
492,492,5152,6437321,825110,2024-03-31T07:06:47.408807+00:00
493,493,1725,6832704,1169019,2023-07-17T13:48:10.408807+00:00
494,494,3437,8379255,1557231,2023-08-30T12:44:35.409312+00:00
495,495,1412,9645651,8738,2024-01-11T23:49:45.409312+00:00
496,496,6608,3033545,727159,2025-12-02T20:45:19.409312+00:00
497,497,2488,6163267,806116,2024-04-30T23:19:41.409312+00:00
498,498,3008,8641242,2235589,2023-02-11T22:13:49.409312+00:00
499,499,6246,8161861,128193,2023-07-13T20:48:08.409312+00:00
500,500,8721,7673428,26711,2025-12-23T10:44:11.409312+00:00
501,501,3127,1819439,1496060,2023-07-06T05:34:49.409312+00:00
502,502,6789,1494072,764714,2025-02-09T12:12:24.409312+00:00
503,503,8249,4810564,794283,2024-10-22T18:02:52.409312+00:00
504,504,2453,7321519,1760,2023-12-21T12:58:21.409312+00:00
505,505,5892,1946743,1079451,2024-01-08T06:12:41.410322+00:00
506,506,3869,8759914,390405,2023-12-26T17:41:49.410322+00:00
507,507,6061,4598404,391345,2024-11-25T00:40:12.410322+00:00
508,508,1350,8741303,1093436,2025-02-17T08:41:12.410322+00:00
509,509,1099,4659059,707377,2023-10-13T21:17:03.410322+00:00
510,510,5758,4126027,1779281,2025-09-10T05:56:21.410827+00:00
511,511,6397,3069555,844083,2024-10-22T09:59:37.410827+00:00
512,512,9396,8518083,729070,2024-10-24T23:31:53.410827+00:00
513,513,4191,2711732,2204539,2024-06-21T07:25:09.410827+00:00
514,514,8569,3982721,90284,2024-04-27T07:11:57.411327+00:00
515,515,6305,1187703,646419,2025-01-04T14:50:17.411327+00:00
516,516,9297,9067838,444919,2024-04-11T14:09:40.411327+00:00
517,517,8377,9190794,1232930,2025-06-22T11:25:22.411327+00:00
518,518,2652,8332397,704396,2023-03-07T17:20:29.411327+00:00
519,519,4518,7201186,371697,2023-10-22T14:41:23.411827+00:00
520,520,8070,3206559,998245,2023-10-31T10:58:49.411827+00:00
521,521,9489,5728120,194122,2025-04-10T22:56:02.411827+00:00
522,522,3941,8524301,857620,2025-10-24T19:25:03.411827+00:00
523,523,6358,7015090,938272,2023-10-21T14:24:11.411827+00:00
524,524,8354,4797658,1234930,2025-08-03T08:14:53.412327+00:00
525,525,3406,9035599,889267,2023-12-23T20:24:56.412327+00:00
526,526,7721,2182537,1845376,2025-12-18T05:53:38.412327+00:00
527,527,4112,3015090,146398,2023-05-03T13:30:12.412327+00:00
528,528,8244,6028503,1475444,2024-01-26T13:27:56.412327+00:00
529,529,4925,6531425,1130906,2023-06-30T16:18:59.412827+00:00
530,530,1768,3049358,440318,2025-05-07T00:44:19.412827+00:00
531,531,3843,4805040,307210,2024-06-18T23:10:37.412827+00:00
532,532,1210,7058888,195245,2023-03-07T06:52:21.412827+00:00
533,533,7325,8589149,1349465,2025-12-25T18:09:18.412827+00:00
534,534,7587,2348321,1104604,2024-05-20T02:55:20.413327+00:00
535,535,4740,1068224,1457252,2025-01-31T11:54:30.413327+00:00
536,536,2802,4563369,862988,2024-08-05T06:45:58.413327+00:00
537,537,2288,4540295,389085,2023-11-27T11:43:31.413327+00:00
538,538,1858,3046816,593020,2024-02-13T21:51:33.413327+00:00
539,539,2964,2463690,703580,2024-09-12T21:37:22.413327+00:00
540,540,2713,2543782,971711,2023-11-18T12:22:21.413827+00:00
541,541,3742,1332353,903404,2024-12-04T12:20:41.413827+00:00
542,542,7190,8225401,746498,2024-06-03T14:14:38.413827+00:00
543,543,1324,5846363,110808,2026-01-20T09:14:35.413827+00:00
544,544,1150,2133309,1090111,2023-09-21T02:11:42.413827+00:00
545,545,9907,4375663,1190455,2023-03-30T15:40:49.414327+00:00
546,546,8998,8796044,603282,2025-12-05T23:13:04.414327+00:00
547,547,4293,3274244,1169756,2025-10-03T15:20:51.414327+00:00
548,548,3549,5766331,134257,2024-03-22T15:40:45.414327+00:00
549,549,1324,2998375,1126582,2024-05-02T08:28:42.414327+00:00
550,550,2842,8502085,128986,2025-01-26T19:54:35.414827+00:00
551,551,4570,4041184,195262,2025-01-28T11:18:48.414827+00:00
552,552,9858,1885890,673040,2024-07-08T08:28:29.414827+00:00
553,553,4114,1517783,1284796,2023-08-04T05:20:40.414827+00:00
554,554,3904,6225237,1583580,2024-03-19T02:42:05.414827+00:00
555,555,9773,7926154,1100628,2025-11-04T10:52:42.414827+00:00
556,556,1891,7173589,943,2024-05-23T06:06:19.415327+00:00
557,557,4084,2881695,4259,2023-03-06T07:56:10.415327+00:00
558,558,3680,8150396,1420948,2025-03-10T12:02:46.415327+00:00
559,559,6646,7626589,721403,2025-03-28T10:19:00.415327+00:00
560,560,5415,9554824,1406204,2023-06-07T17:47:05.415327+00:00
561,561,1538,8901758,413947,2025-12-20T03:34:45.415827+00:00
562,562,6167,9131462,760076,2024-02-20T07:19:02.415827+00:00
563,563,5469,3157347,1047994,2025-11-23T01:13:43.415827+00:00
564,564,7578,2218355,13481,2025-06-04T06:48:51.415827+00:00
565,565,4179,2663532,964265,2025-12-15T09:39:28.415827+00:00
566,566,1859,6061727,959876,2024-01-15T02:07:11.415827+00:00
567,567,4030,1143014,814431,2023-09-21T03:46:51.416327+00:00
568,568,6878,9894065,659416,2024-11-20T03:59:01.416327+00:00
569,569,8766,5074833,1787215,2025-01-15T18:48:50.416327+00:00
570,570,6775,1933557,475105,2023-12-05T15:45:07.416327+00:00
571,571,9036,5518386,721298,2023-10-22T17:43:09.416327+00:00
572,572,7231,5041700,510970,2024-10-04T11:41:42.416827+00:00
573,573,7759,6605812,1165401,2024-12-21T05:10:40.416827+00:00
574,574,3561,7535750,128418,2023-10-11T21:35:34.416827+00:00
575,575,9415,6389956,514227,2024-11-04T15:19:07.416827+00:00
576,576,4299,3843007,516929,2024-09-07T05:34:26.416827+00:00
577,577,3883,2050609,1350061,2025-02-17T17:52:38.416827+00:00
578,578,6971,5125656,200977,2025-07-15T02:25:54.417327+00:00
579,579,8991,5632674,625274,2025-07-11T13:44:19.417327+00:00
580,580,6400,5393427,901900,2024-02-08T18:16:36.417327+00:00
581,581,7398,2258194,735215,2024-06-24T10:57:26.417327+00:00
582,582,1297,2892893,606082,2025-02-11T23:36:40.417327+00:00
583,583,4731,9121550,59745,2025-03-03T08:15:55.417835+00:00
584,584,4835,4227039,353741,2026-01-25T16:09:47.417835+00:00
585,585,2209,9758863,684238,2025-06-14T20:21:08.417835+00:00
586,586,6095,1731988,1207783,2024-09-05T07:05:40.417835+00:00
587,587,5599,6249822,884147,2025-04-07T19:17:25.417835+00:00
588,588,1683,2418580,58345,2024-09-29T18:10:02.417835+00:00
589,589,1169,6246225,695788,2026-01-10T16:29:45.418327+00:00
590,590,7894,3998443,695077,2025-03-07T21:58:26.418327+00:00
591,591,1949,1477093,776321,2023-07-01T19:56:08.418327+00:00
592,592,7386,9422801,589492,2025-10-31T14:37:22.418327+00:00
593,593,7902,1408079,394058,2023-12-12T01:38:41.418327+00:00
594,594,1402,6231792,537889,2025-07-27T18:26:37.418327+00:00
595,595,5320,2943214,487126,2025-07-02T16:56:18.418327+00:00
596,596,1017,5685469,82133,2024-09-04T08:15:35.418327+00:00
597,597,8396,9769282,1086261,2024-02-24T17:31:24.418327+00:00
598,598,4907,4484520,817342,2024-10-20T20:46:39.418327+00:00
599,599,5369,3324524,458193,2024-02-06T04:01:42.419337+00:00
600,600,7987,8315447,1268226,2024-09-15T10:51:36.419337+00:00
601,601,1005,5895649,968940,2025-01-04T23:49:08.419337+00:00
602,602,4951,3623228,1078923,2024-06-19T01:59:54.419337+00:00
603,603,9764,7302560,398417,2023-07-28T21:22:03.419337+00:00
604,604,4324,1161430,191957,2025-07-15T01:42:21.419337+00:00
605,605,4402,2053083,417649,2023-04-15T17:03:26.419337+00:00
606,606,4150,9611791,771473,2026-01-23T08:12:41.419337+00:00
607,607,4395,7939981,1023893,2025-03-31T21:07:52.419337+00:00
608,608,3013,9106895,404763,2024-10-26T04:43:29.419337+00:00
609,609,7449,9886615,749062,2025-11-07T15:24:42.419337+00:00
610,610,6557,6968057,1900548,2025-03-17T00:21:32.420392+00:00
611,611,3489,5331525,1418025,2023-09-26T00:52:09.420392+00:00
612,612,9388,8556402,1160516,2025-06-23T19:41:29.420392+00:00
613,613,6540,5062653,863835,2026-02-02T06:17:25.420392+00:00
614,614,2158,1644089,976727,2023-08-20T09:55:08.420392+00:00
615,615,5000,4798521,811161,2025-11-28T12:56:15.420898+00:00
616,616,2393,8394800,42447,2024-08-24T13:44:45.420898+00:00
617,617,5842,4330885,603123,2023-04-11T07:11:25.420898+00:00
618,618,2296,8115190,325865,2025-07-03T12:04:45.420898+00:00
619,619,9615,1207427,1437191,2023-03-01T21:30:19.420898+00:00
620,620,8759,3015786,2079323,2023-04-06T04:50:50.420898+00:00
621,621,4853,6047812,574624,2024-06-16T06:50:56.421397+00:00
622,622,3359,4177174,485343,2023-05-29T11:53:03.421397+00:00
623,623,2748,2142074,713769,2024-10-15T18:20:51.421397+00:00
624,624,8342,3787054,1200155,2025-10-06T21:01:11.421397+00:00
625,625,4892,1866573,985323,2024-01-25T04:01:38.421397+00:00
626,626,2567,8357986,141350,2025-03-23T16:29:18.421897+00:00
627,627,5063,7887181,902194,2024-04-05T05:09:32.421897+00:00
628,628,9197,5299354,1112501,2024-06-13T21:37:40.421897+00:00
629,629,2004,3882433,459232,2025-07-27T23:52:58.421897+00:00
630,630,2531,8183752,1401450,2025-05-08T16:45:05.421897+00:00
631,631,6129,9517376,1597779,2024-11-18T20:24:51.422397+00:00
632,632,9573,6784838,80110,2025-02-25T14:52:42.422397+00:00
633,633,5713,9418139,48609,2026-01-11T14:12:20.422397+00:00
634,634,2666,7236908,521150,2024-01-10T09:30:16.422397+00:00
635,635,9628,1473639,601499,2024-08-22T08:18:17.422397+00:00
636,636,4795,5030207,173240,2023-11-03T01:55:59.422898+00:00
637,637,8528,8182982,1076731,2023-07-27T19:31:50.422898+00:00
638,638,3961,7843355,290059,2025-03-30T17:23:42.422898+00:00
639,639,7599,9565351,316964,2023-03-12T16:04:13.422898+00:00
640,640,3660,2598044,395487,2024-11-13T21:58:44.422898+00:00
641,641,4601,3329901,1204940,2024-03-01T03:18:03.423397+00:00
642,642,7447,7975485,956932,2025-03-17T13:44:03.423397+00:00
643,643,5630,3726181,302005,2024-10-14T16:23:09.423397+00:00
644,644,3670,8253367,306240,2023-03-19T22:12:57.423397+00:00
645,645,8793,6099225,980907,2024-01-21T16:01:23.423397+00:00
646,646,1307,5080848,395244,2023-10-25T11:32:25.423898+00:00
647,647,5369,9642838,344346,2023-06-25T04:44:07.423898+00:00
648,648,3273,3569161,740845,2023-02-26T21:52:51.423898+00:00
649,649,4200,3300364,313363,2024-03-22T20:11:42.423898+00:00
650,650,9565,4056949,395950,2024-02-20T18:24:09.423898+00:00
651,651,1172,5143194,111653,2024-08-07T15:37:59.424397+00:00
652,652,8625,1815614,551868,2023-05-23T09:07:49.424397+00:00
653,653,3415,4362763,1133772,2023-11-17T13:40:45.424397+00:00
654,654,1724,4471256,1638460,2025-05-13T01:02:09.424397+00:00
655,655,6537,1633435,472040,2026-02-05T18:36:46.424899+00:00
656,656,2855,5993028,671772,2025-01-08T13:56:02.424899+00:00
657,657,1529,9606537,1043986,2023-04-03T05:46:30.424899+00:00
658,658,7361,9931989,889261,2025-04-15T18:48:42.424899+00:00
659,659,6450,5149693,530676,2023-03-03T02:38:16.425397+00:00
660,660,3600,3835202,168047,2023-12-07T19:44:11.425397+00:00
661,661,7747,7770840,1893484,2025-10-15T21:56:09.425397+00:00
662,662,6584,7187751,2572331,2025-08-17T21:35:05.425397+00:00
663,663,5087,2076932,117388,2024-08-16T18:28:31.425397+00:00
664,664,5203,5790463,769405,2024-08-07T20:00:46.425897+00:00
665,665,8288,2754628,706589,2024-07-31T11:24:34.425897+00:00
666,666,3714,6343840,538848,2024-11-16T08:48:45.425897+00:00
667,667,2861,7892721,577140,2026-01-20T09:41:07.425897+00:00
668,668,6857,6587245,42759,2025-01-19T13:31:32.425897+00:00
669,669,6879,9631321,873684,2025-02-03T13:06:00.426399+00:00
670,670,2189,1527552,1036787,2024-11-08T02:35:21.426399+00:00
671,671,8852,5371628,2009924,2024-05-31T15:46:10.426399+00:00
672,672,7527,5668412,795040,2024-01-07T04:41:22.426399+00:00
673,673,9540,1836393,2125602,2024-03-13T05:57:02.426399+00:00
674,674,7555,7597459,51438,2024-03-16T11:42:39.426898+00:00
675,675,4733,4336092,883467,2024-10-24T05:23:28.426898+00:00
676,676,9966,7303224,805909,2024-07-19T06:16:10.426898+00:00
677,677,5261,8557952,1946279,2023-12-19T20:57:13.426898+00:00
678,678,4950,7197694,568166,2024-06-15T07:41:16.426898+00:00
679,679,6895,9434596,277370,2023-04-30T19:57:18.427397+00:00
680,680,7170,8257357,819109,2024-03-29T17:35:56.427397+00:00
681,681,7245,7344390,378326,2025-06-12T05:26:07.427397+00:00
682,682,7357,3336690,228459,2024-02-11T19:46:34.427397+00:00
683,683,7665,2027478,778855,2024-01-18T04:23:13.427397+00:00
684,684,6085,8867314,479243,2025-12-14T06:16:33.427897+00:00
685,685,3185,7005671,1520516,2024-01-23T00:57:13.427897+00:00
686,686,5302,8931576,1107075,2025-04-18T12:41:50.427897+00:00
687,687,5736,1337910,216336,2024-07-21T06:06:46.427897+00:00
688,688,8185,2042575,594800,2024-01-13T16:21:17.428398+00:00
689,689,5636,4170869,1349507,2025-11-13T22:38:44.428398+00:00
690,690,2692,2028646,571786,2025-03-17T09:17:04.428398+00:00
691,691,5680,9360502,1501776,2024-01-02T16:55:00.428398+00:00
692,692,2320,7627181,1049893,2025-09-24T04:39:51.428398+00:00
693,693,2326,1680880,214077,2025-07-02T08:59:15.428897+00:00
694,694,2588,6295516,847899,2024-02-17T07:39:38.428897+00:00
695,695,9180,4549043,662356,2023-05-10T10:42:46.428897+00:00
696,696,8249,3082319,819199,2024-05-04T01:45:33.428897+00:00
697,697,6875,9528927,1240063,2023-06-27T21:38:12.428897+00:00
698,698,4165,9084222,769500,2023-06-10T16:53:43.428897+00:00
699,699,3273,4857498,200123,2025-11-13T20:09:02.428897+00:00
700,700,8480,6662517,171797,2025-04-27T16:59:49.428897+00:00
701,701,7272,9421361,303570,2024-03-21T22:44:30.428897+00:00
702,702,1382,8724327,364646,2025-05-28T15:54:22.428897+00:00
703,703,7724,6137977,417498,2024-03-24T16:21:03.429900+00:00
704,704,6943,5369660,326901,2023-06-07T15:09:07.429900+00:00
705,705,5871,5247101,789210,2023-03-05T16:36:57.429900+00:00
706,706,7257,7235836,45147,2025-06-06T17:27:40.429900+00:00
707,707,4495,2233760,155579,2025-12-10T20:39:29.430402+00:00
708,708,5530,6907063,582738,2023-08-14T03:42:02.430402+00:00
709,709,6637,8048337,222251,2024-12-28T08:25:28.430402+00:00
710,710,3651,5073920,682724,2024-10-25T22:35:59.430402+00:00
711,711,9373,2186118,1224271,2024-06-09T21:54:49.430402+00:00
712,712,4212,3580444,1391738,2025-07-31T14:57:18.430902+00:00
713,713,9528,1687703,668314,2024-05-22T22:39:02.430902+00:00
714,714,4394,9297362,59927,2025-01-14T08:20:16.430902+00:00
715,715,3053,7690245,1040620,2024-12-28T13:58:21.430902+00:00
716,716,8425,6469525,922308,2025-09-16T23:42:40.430902+00:00
717,717,1007,8590152,945755,2023-07-01T04:18:40.430902+00:00
718,718,8744,9110196,947299,2023-05-30T04:47:25.431403+00:00
719,719,1567,1830245,332746,2024-09-14T00:37:49.431403+00:00
720,720,2462,1107522,649673,2026-01-06T02:12:40.431403+00:00
721,721,4514,4641678,1526160,2024-10-13T18:14:22.431403+00:00
722,722,2947,5585771,507061,2023-05-23T09:54:20.431403+00:00
723,723,8052,9752088,2027466,2023-02-09T14:08:50.431902+00:00
724,724,5561,5045819,394724,2025-08-28T05:26:44.431902+00:00
725,725,4445,3994849,1235176,2024-12-21T08:11:51.431902+00:00
726,726,7024,8509965,60339,2023-09-24T19:45:59.431902+00:00
727,727,1403,3054944,26793,2025-07-08T17:11:26.431902+00:00
728,728,9030,7616739,284172,2025-11-12T01:58:58.432402+00:00
729,729,2022,8402098,394943,2024-02-09T07:33:47.432402+00:00
730,730,5301,8537809,1044351,2025-11-30T08:51:57.432402+00:00
731,731,1087,7470385,461918,2025-06-19T19:15:53.432402+00:00
732,732,7967,1441254,3315,2023-10-13T15:53:28.432402+00:00
733,733,4477,3189222,108279,2023-09-03T18:06:18.432903+00:00
734,734,2550,6327515,424340,2025-10-05T09:21:27.432903+00:00
735,735,7534,1098707,115253,2025-11-17T09:50:17.432903+00:00
736,736,7886,7596828,235803,2026-01-05T10:58:02.432903+00:00
737,737,5762,6092400,554136,2024-05-07T06:29:30.432903+00:00
738,738,4481,8877680,139186,2023-03-06T05:56:04.433402+00:00
739,739,1726,6111613,70221,2025-03-07T05:53:19.433402+00:00
