"user_id","bank_name","branch_name","account_type","account_number","account_holder_name","nickname","created_at"
"252","+Acts Bank","札幌","貯蓄","9019754","遠藤 拓真","家賃","2025-12-15T19:12:21.430838+00:00"
"252","+Acts Bank","横浜","普通","6967297","山下 学","","2025-10-11T02:51:27.430838+00:00"
"254","+Acts Bank","丸の内","普通","6240120","山本 翼","仕送り","2025-08-09T17:52:01.431337+00:00"
"256","+Acts Bank","札幌","貯蓄","4774879","渡辺 知実","家族","2025-04-25T12:15:27.431337+00:00"
"256","+Acts Bank","梅田","普通","8178263","木村 浩","学費","2026-01-31T16:21:58.431337+00:00"
"257","+Acts Bank","渋谷","貯蓄","5342773","佐藤 太一","","2025-06-21T19:29:10.431337+00:00"
"258","+Acts Bank","札幌","普通","4109699","阿部 直人","学費","2025-09-16T23:17:57.431337+00:00"
"258","+Acts Bank","梅田","普通","7162427","青木 真綾","学費","2026-01-23T10:23:34.431337+00:00"
"259","+Acts Bank","渋谷","貯蓄","8558037","高橋 充","家族","2025-03-29T23:44:17.431337+00:00"
"261","+Acts Bank","梅田","普通","9474063","山下 里佳","","2025-04-09T12:33:09.431337+00:00"
"261","+Acts Bank","梅田","貯蓄","8353438","藤原 充","家賃","2025-12-17T13:05:57.431337+00:00"
"262","+Acts Bank","名古屋","普通","3109399","鈴木 七夏","貯金","2025-04-19T02:51:31.431337+00:00"
"263","+Acts Bank","名古屋","普通","2914463","藤原 桃子","","2026-01-23T03:07:25.431337+00:00"
"264","+Acts Bank","丸の内","普通","3969128","加藤 結衣","学費","2025-03-21T23:06:06.431337+00:00"
"264","+Acts Bank","札幌","普通","3118382","中村 修平","","2025-12-11T05:42:00.431337+00:00"
"265","+Acts Bank","渋谷","貯蓄","7517727","石川 あすか","貯金","2025-07-16T03:49:58.431337+00:00"
"265","+Acts Bank","梅田","貯蓄","5652039","岡田 裕太","家賃","2025-11-13T20:16:23.432349+00:00"
"267","+Acts Bank","渋谷","普通","3571235","中島 修平","家族","2025-12-03T03:09:02.432349+00:00"
"267","+Acts Bank","梅田","普通","9462028","近藤 幹","","2025-03-14T01:03:44.432349+00:00"
"272","+Acts Bank","梅田","貯蓄","8957010","伊藤 直人","家賃","2025-11-11T20:52:45.432858+00:00"
"272","+Acts Bank","渋谷","普通","9563847","山田 陽一","家賃","2025-06-14T22:52:20.432858+00:00"
"274","+Acts Bank","梅田","普通","3949318","伊藤 七夏","仕送り","2025-06-24T20:46:41.432858+00:00"
"275","+Acts Bank","名古屋","普通","4796124","加藤 明美","","2025-07-19T17:51:25.432858+00:00"
"275","+Acts Bank","名古屋","普通","4889221","林 陽一","学費","2026-01-04T05:42:14.432858+00:00"
"277","+Acts Bank","丸の内","普通","9521121","小林 結衣","学費","2026-02-09T02:17:44.433359+00:00"
"277","+Acts Bank","札幌","貯蓄","7546751","山本 治","家賃","2025-10-03T13:13:22.433359+00:00"
"279","+Acts Bank","名古屋","普通","9129989","山田 さゆり","","2025-12-28T14:36:03.433359+00:00"
"279","+Acts Bank","梅田","貯蓄","5868314","林 拓真","貯金","2025-04-15T15:32:56.433359+00:00"
"280","+Acts Bank","丸の内","普通","2198842","中村 直樹","","2025-07-02T15:13:51.433359+00:00"
"280","+Acts Bank","丸の内","普通","8764073","山田 直樹","貯金","2026-02-10T21:24:26.433359+00:00"
"281","+Acts Bank","名古屋","普通","9941102","三浦 裕太","","2025-11-17T10:40:29.433359+00:00"
"283","+Acts Bank","横浜","貯蓄","2194107","山田 太一","家族","2026-01-25T03:06:20.433857+00:00"
"284","+Acts Bank","名古屋","貯蓄","3826016","吉田 里佳","仕送り","2025-08-12T07:30:34.433857+00:00"
"286","+Acts Bank","札幌","普通","4140117","山本 学","","2026-01-15T22:51:47.433857+00:00"
"287","+Acts Bank","名古屋","普通","9182955","伊藤 聡太郎","","2025-11-28T18:40:16.434357+00:00"
"287","+Acts Bank","札幌","貯蓄","4749444","藤原 舞","","2025-07-01T12:21:10.434357+00:00"
"288","+Acts Bank","横浜","貯蓄","2231446","伊藤 和也","","2026-01-01T21:59:38.434357+00:00"
"288","+Acts Bank","横浜","貯蓄","4105156","岡本 舞","家族","2025-07-21T20:47:15.434357+00:00"
"289","+Acts Bank","渋谷","普通","9852904","阿部 篤司","","2025-10-26T13:11:41.434357+00:00"
"289","+Acts Bank","丸の内","普通","8290401","村上 幹","学費","2025-10-17T13:18:05.434357+00:00"
"290","+Acts Bank","渋谷","普通","2739152","阿部 直人","貯金","2025-08-28T05:17:24.434357+00:00"
"292","+Acts Bank","名古屋","普通","9924059","佐藤 春香","貯金","2025-06-23T14:43:25.434357+00:00"
"292","+Acts Bank","渋谷","普通","2531736","高橋 篤司","学費","2025-12-03T13:34:53.434357+00:00"
"293","+Acts Bank","渋谷","貯蓄","1364242","高橋 淳","家賃","2026-01-03T01:44:53.434357+00:00"
"294","+Acts Bank","札幌","普通","6309847","木村 真綾","家賃","2025-11-10T08:13:47.434858+00:00"
"294","+Acts Bank","横浜","貯蓄","7420327","中村 くみ子","学費","2025-07-18T21:27:34.434858+00:00"
"299","+Acts Bank","名古屋","普通","4221262","森 直樹","学費","2025-05-15T04:11:06.435357+00:00"
"300","+Acts Bank","横浜","普通","9780329","村上 花子","学費","2025-05-29T14:45:27.435357+00:00"
"301","+Acts Bank","丸の内","貯蓄","7192895","藤井 翼","","2025-04-11T17:26:46.435357+00:00"
"301","+Acts Bank","渋谷","貯蓄","4672198","佐々木 千代","","2025-10-27T14:52:40.435357+00:00"
"305","+Acts Bank","横浜","普通","7266244","前田 里佳","学費","2025-10-07T19:42:39.435357+00:00"
"305","+Acts Bank","梅田","貯蓄","6013616","鈴木 花子","","2025-05-09T17:13:48.435357+00:00"
"307","+Acts Bank","梅田","普通","3420477","山口 くみ子","学費","2025-06-03T01:56:14.435857+00:00"
"307","+Acts Bank","梅田","普通","5034886","井上 修平","家族","2026-01-17T07:19:52.435857+00:00"
"309","+Acts Bank","丸の内","普通","9850507","斎藤 亮介","仕送り","2025-05-13T13:21:13.435857+00:00"
"310","+Acts Bank","札幌","貯蓄","8119491","渡辺 稔","貯金","2025-08-06T21:25:46.435857+00:00"
"311","+Acts Bank","札幌","貯蓄","3555671","小川 智也","仕送り","2025-07-26T07:42:16.435857+00:00"
"311","+Acts Bank","札幌","貯蓄","2318890","鈴木 里佳","貯金","2025-04-15T22:22:53.435857+00:00"
"312","+Acts Bank","渋谷","貯蓄","3865601","小林 あすか","学費","2025-12-18T05:05:58.435857+00:00"
"312","+Acts Bank","丸の内","普通","8859662","高橋 健一","家賃","2025-07-01T04:37:54.435857+00:00"
"313","+Acts Bank","渋谷","普通","4822660","佐々木 英樹","貯金","2025-12-24T04:01:29.436357+00:00"
"313","+Acts Bank","名古屋","貯蓄","5672712","鈴木 さゆり","","2025-09-08T10:47:17.436357+00:00"
"314","+Acts Bank","渋谷","貯蓄","7503053","山田 くみ子","学費","2025-07-26T05:37:20.436357+00:00"
"315","+Acts Bank","梅田","貯蓄","7206535","清水 あすか","家族","2025-09-05T16:41:28.436357+00:00"
"316","+Acts Bank","名古屋","貯蓄","2499649","斉藤 知実","学費","2026-01-23T00:05:53.436357+00:00"
"317","+Acts Bank","渋谷","普通","1550202","小林 和也","家賃","2026-01-17T18:08:07.436357+00:00"
"320","+Acts Bank","名古屋","普通","8454682","鈴木 桃子","家族","2025-04-16T23:06:45.436857+00:00"
"322","+Acts Bank","丸の内","普通","7285672","山本 太郎","学費","2025-07-13T10:59:48.436857+00:00"
"323","+Acts Bank","横浜","普通","9738634","佐藤 涼平","仕送り","2025-04-12T19:43:53.436857+00:00"
"323","+Acts Bank","横浜","普通","4533923","田中 淳","貯金","2025-08-17T21:08:44.436857+00:00"
"325","+Acts Bank","名古屋","貯蓄","1723292","田中 治","仕送り","2025-11-12T12:02:32.437358+00:00"
"325","+Acts Bank","梅田","普通","7392201","鈴木 康弘","仕送り","2025-11-30T19:38:02.437358+00:00"
"327","+Acts Bank","渋谷","貯蓄","3643190","山本 千代","","2025-09-29T10:38:38.437358+00:00"
"327","+Acts Bank","梅田","貯蓄","2365783","山口 桃子","家族","2025-04-10T05:52:46.437358+00:00"
"328","+Acts Bank","札幌","貯蓄","4165873","加藤 和也","家族","2025-12-13T08:40:31.437858+00:00"
"330","+Acts Bank","札幌","普通","2141050","佐藤 春香","","2025-04-26T07:21:11.437858+00:00"
"330","+Acts Bank","渋谷","普通","1795970","青木 くみ子","仕送り","2025-03-01T19:16:53.437858+00:00"
"331","+Acts Bank","横浜","貯蓄","8766046","鈴木 七夏","家族","2025-12-01T02:15:28.437858+00:00"
"331","+Acts Bank","名古屋","貯蓄","6320094","小川 翼","貯金","2025-10-21T03:26:25.437858+00:00"
"333","+Acts Bank","名古屋","貯蓄","3285041","小林 太郎","仕送り","2025-06-10T15:44:50.437858+00:00"
"333","+Acts Bank","丸の内","貯蓄","3448613","清水 桃子","仕送り","2025-04-04T23:50:38.437858+00:00"
"334","+Acts Bank","札幌","普通","2852272","太田 翼","","2025-04-27T02:36:29.437858+00:00"
"334","+Acts Bank","名古屋","普通","3710571","渡辺 里佳","貯金","2026-01-19T01:25:24.438357+00:00"
"336","+Acts Bank","丸の内","普通","3512542","中村 直樹","家賃","2025-08-01T20:36:09.438357+00:00"
"339","+Acts Bank","名古屋","貯蓄","3607951","加藤 陽一","","2026-01-29T13:47:30.438357+00:00"
"341","+Acts Bank","札幌","貯蓄","7352991","渡辺 稔","","2026-01-13T19:37:23.438857+00:00"
"342","+Acts Bank","梅田","普通","5006544","吉田 充","家族","2025-06-04T02:07:00.438857+00:00"
"342","+Acts Bank","渋谷","貯蓄","1326226","小川 浩","仕送り","2026-01-27T07:42:07.438857+00:00"
"343","+Acts Bank","名古屋","普通","4686005","田中 晃","","2025-02-25T22:09:18.438857+00:00"
"343","+Acts Bank","丸の内","貯蓄","7751771","木村 亮介","","2025-03-04T19:14:32.438857+00:00"
"344","+Acts Bank","名古屋","貯蓄","6122571","鈴木 京助","仕送り","2025-11-30T07:29:44.438857+00:00"
"345","+Acts Bank","札幌","普通","8259884","田中 涼平","仕送り","2025-04-29T08:32:25.439357+00:00"
"345","+Acts Bank","梅田","普通","8816929","鈴木 陽一","家賃","2025-12-21T00:28:39.439357+00:00"
"346","+Acts Bank","渋谷","普通","9398304","田中 康弘","仕送り","2025-06-09T17:23:36.439357+00:00"
"348","+Acts Bank","梅田","普通","5536989","藤田 康弘","学費","2025-09-01T11:26:02.439357+00:00"
"348","+Acts Bank","梅田","普通","3312786","田中 くみ子","","2026-02-06T02:49:04.439357+00:00"
"349","+Acts Bank","梅田","普通","1189600","中村 亮介","貯金","2025-11-18T16:48:35.439357+00:00"
"349","+Acts Bank","丸の内","貯蓄","7816636","山田 結衣","仕送り","2025-09-23T17:58:47.439357+00:00"
"350","+Acts Bank","札幌","貯蓄","1473515","松本 結衣","貯金","2025-10-29T11:10:40.439857+00:00"
"351","+Acts Bank","札幌","普通","1125168","山口 和也","仕送り","2025-05-31T03:09:48.439857+00:00"
"352","+Acts Bank","渋谷","貯蓄","4134044","佐藤 治","仕送り","2026-02-06T06:14:03.439857+00:00"
"353","+Acts Bank","横浜","貯蓄","5122912","高橋 修平","貯金","2025-09-15T04:27:46.439857+00:00"
"355","+Acts Bank","渋谷","普通","5273061","近藤 太郎","","2025-09-29T14:59:35.439857+00:00"
"355","+Acts Bank","渋谷","貯蓄","2500897","林 加奈","貯金","2025-08-15T09:42:02.439857+00:00"
"356","+Acts Bank","梅田","普通","1542812","鈴木 さゆり","家賃","2025-10-31T09:24:38.439857+00:00"
"357","+Acts Bank","渋谷","貯蓄","9232886","山本 桃子","貯金","2025-07-16T11:05:23.440357+00:00"
"357","+Acts Bank","札幌","貯蓄","8334477","西村 幹","家賃","2026-01-16T08:38:54.440357+00:00"
"358","+Acts Bank","渋谷","普通","1392691","渡辺 学","仕送り","2025-12-30T13:36:28.440357+00:00"
"358","+Acts Bank","梅田","貯蓄","6569695","青木 里佳","","2025-03-02T00:15:50.440357+00:00"
"360","+Acts Bank","札幌","貯蓄","2134017","阿部 裕太","貯金","2025-08-29T07:47:25.440357+00:00"
"362","+Acts Bank","丸の内","貯蓄","1463593","中島 拓真","貯金","2025-04-11T13:12:36.440357+00:00"
"363","+Acts Bank","梅田","普通","6302514","青木 裕樹","貯金","2025-08-24T08:07:34.440857+00:00"
"364","+Acts Bank","札幌","普通","5861950","高橋 里佳","学費","2025-12-07T05:04:10.440857+00:00"
"366","+Acts Bank","丸の内","貯蓄","4664512","橋本 稔","仕送り","2025-08-07T23:00:55.440857+00:00"
"366","+Acts Bank","札幌","貯蓄","1675307","木村 浩","","2025-07-23T18:54:13.440857+00:00"
"367","+Acts Bank","梅田","普通","9570354","遠藤 太一","学費","2025-02-14T23:29:54.440857+00:00"
"367","+Acts Bank","横浜","貯蓄","1909171","高橋 亮介","学費","2025-03-22T02:28:50.441357+00:00"
"368","+Acts Bank","横浜","普通","8686933","小林 涼平","仕送り","2025-11-18T20:23:59.441357+00:00"
"368","+Acts Bank","丸の内","普通","6405786","伊藤 裕美子","学費","2025-05-25T06:51:41.441357+00:00"
"371","+Acts Bank","梅田","貯蓄","4417884","後藤 七夏","仕送り","2025-07-16T03:00:33.441357+00:00"
"372","+Acts Bank","名古屋","普通","6889876","長谷川 智也","家族","2025-06-30T16:54:22.441357+00:00"
"372","+Acts Bank","札幌","普通","5779543","藤井 七夏","","2025-10-09T00:30:27.441857+00:00"
"373","+Acts Bank","丸の内","貯蓄","2288823","斎藤 翼","家族","2026-02-07T23:00:48.441857+00:00"
"373","+Acts Bank","名古屋","普通","7697046","鈴木 太郎","貯金","2025-08-06T11:52:54.441857+00:00"
"374","+Acts Bank","札幌","貯蓄","5866630","林 知実","学費","2025-08-11T03:52:47.441857+00:00"
"377","+Acts Bank","梅田","貯蓄","9957673","小林 裕太","家賃","2025-03-13T12:25:45.441857+00:00"
"377","+Acts Bank","梅田","普通","5293178","伊藤 知実","仕送り","2025-05-02T12:35:34.441857+00:00"
"379","+Acts Bank","梅田","貯蓄","2346466","中村 太郎","仕送り","2026-01-31T07:49:01.441857+00:00"
"379","+Acts Bank","札幌","貯蓄","9095429","渡辺 美加子","仕送り","2025-09-17T11:25:49.441857+00:00"
"381","+Acts Bank","札幌","普通","4045699","清水 結衣","家賃","2025-07-23T01:06:41.441857+00:00"
"382","+Acts Bank","名古屋","貯蓄","9492928","佐藤 修平","貯金","2026-01-07T16:29:14.441857+00:00"
"383","+Acts Bank","名古屋","貯蓄","4623689","青木 結衣","家族","2025-06-21T19:51:09.441857+00:00"
"384","+Acts Bank","渋谷","貯蓄","6967584","中村 修平","学費","2025-10-22T05:34:05.442870+00:00"
"384","+Acts Bank","札幌","普通","6319937","中村 直樹","家族","2025-09-16T09:31:35.442870+00:00"
"386","+Acts Bank","丸の内","貯蓄","6114682","石川 健一","家族","2025-11-22T07:07:06.442870+00:00"
"386","+Acts Bank","渋谷","普通","9539193","中島 千代","","2025-12-27T13:35:12.442870+00:00"
"387","+Acts Bank","丸の内","普通","8774307","山口 美加子","家賃","2025-06-17T04:54:03.442870+00:00"
"388","+Acts Bank","札幌","貯蓄","9394823","佐藤 和也","家賃","2025-11-23T16:44:04.442870+00:00"
"389","+Acts Bank","梅田","普通","3132863","木村 智也","家族","2025-09-04T11:56:11.443377+00:00"
"390","+Acts Bank","札幌","普通","6472366","高橋 京助","仕送り","2025-07-09T21:30:29.443377+00:00"
"392","+Acts Bank","札幌","普通","5945090","西村 智也","仕送り","2026-01-26T03:41:07.443377+00:00"
"392","+Acts Bank","名古屋","貯蓄","5976835","三浦 翼","仕送り","2025-03-29T23:43:51.443377+00:00"
"394","+Acts Bank","梅田","普通","8638133","田中 幹","仕送り","2025-03-25T08:39:02.443877+00:00"
"395","+Acts Bank","名古屋","普通","7847550","佐藤 春香","仕送り","2025-06-03T05:33:31.443877+00:00"
"395","+Acts Bank","札幌","貯蓄","9194683","松本 涼平","家賃","2025-08-25T15:20:08.443877+00:00"
"397","+Acts Bank","渋谷","貯蓄","5941901","加藤 涼平","仕送り","2025-12-31T09:43:42.443877+00:00"
"397","+Acts Bank","札幌","貯蓄","6925857","中島 修平","学費","2025-06-09T19:02:37.443877+00:00"
"398","+Acts Bank","札幌","貯蓄","4593188","鈴木 浩","貯金","2025-10-29T13:01:49.443877+00:00"
"399","+Acts Bank","梅田","普通","2543404","佐々木 康弘","家族","2025-07-03T17:34:02.443877+00:00"
"399","+Acts Bank","札幌","普通","3699496","山本 あすか","家賃","2025-08-20T22:01:19.443877+00:00"
"403","+Acts Bank","横浜","普通","4774044","鈴木 千代","","2025-07-07T19:37:01.444376+00:00"
"403","+Acts Bank","丸の内","貯蓄","7669132","中島 篤司","貯金","2025-05-11T16:18:59.444376+00:00"
"405","+Acts Bank","横浜","普通","4962941","山下 充","貯金","2025-10-28T09:15:07.444876+00:00"
"407","+Acts Bank","渋谷","貯蓄","5891473","青木 太一","家賃","2025-10-02T17:50:04.444876+00:00"
"407","+Acts Bank","札幌","普通","1009407","小林 桃子","","2025-03-21T01:44:06.444876+00:00"
"408","+Acts Bank","名古屋","普通","7311316","佐藤 治","貯金","2025-11-23T19:30:46.444876+00:00"
"411","+Acts Bank","梅田","普通","1728584","鈴木 花子","学費","2025-11-13T12:31:23.445377+00:00"
"413","+Acts Bank","丸の内","普通","6085891","石井 陽子","家族","2025-04-24T00:54:34.445377+00:00"
"414","+Acts Bank","横浜","貯蓄","5293459","小林 春香","仕送り","2025-09-04T21:21:14.445377+00:00"
"417","+Acts Bank","札幌","普通","2635576","斎藤 英樹","貯金","2025-09-09T17:45:41.445377+00:00"
"418","+Acts Bank","渋谷","貯蓄","3483777","藤井 翼","家賃","2025-04-30T09:35:55.445879+00:00"
"418","+Acts Bank","渋谷","普通","5287917","中村 篤司","学費","2025-11-19T22:35:48.445879+00:00"
"420","+Acts Bank","梅田","貯蓄","5429191","田中 幹","学費","2025-06-20T05:19:37.445879+00:00"
"421","+Acts Bank","名古屋","普通","3430526","後藤 加奈","貯金","2025-02-15T04:49:06.445879+00:00"
"421","+Acts Bank","梅田","貯蓄","6167881","山田 聡太郎","家賃","2025-02-15T06:28:14.445879+00:00"
"422","+Acts Bank","名古屋","貯蓄","6684163","松本 桃子","貯金","2025-07-10T23:51:04.445879+00:00"
"422","+Acts Bank","丸の内","普通","2241022","松本 修平","仕送り","2025-10-28T16:39:38.445879+00:00"
"423","+Acts Bank","丸の内","普通","4778259","遠藤 涼平","学費","2025-11-29T13:55:01.446377+00:00"
"423","+Acts Bank","渋谷","貯蓄","7344886","小林 陽子","家賃","2025-02-13T07:43:29.446377+00:00"
"425","+Acts Bank","横浜","普通","4457337","井上 洋介","家賃","2025-07-11T13:08:15.446377+00:00"
"426","+Acts Bank","梅田","普通","8131645","鈴木 直人","家族","2025-06-01T11:25:21.446377+00:00"
"427","+Acts Bank","渋谷","普通","9370893","渡辺 真綾","仕送り","2025-10-02T05:11:32.446377+00:00"
